Frequency,Power
0.3486973947895791,52560.38361958545
0.3496993987975951,14278.489823943271
0.3507014028056112,47011.422975471774
0.3517034068136272,24602.527924961527
0.3527054108216432,16846.664178700867
0.3537074148296593,21147.100621771497
0.3547094188376753,25429.15175775159
0.3557114228456913,37910.36568504677
0.3567134268537074,43127.0503627429
0.3577154308617234,33319.64528465873
0.3587174348697394,21429.18811724765
0.3597194388777555,20340.19276734233
0.3607214428857715,21455.041668281126
0.3617234468937875,13573.21409277991
0.3627254509018036,45178.90227297383
0.3637274549098196,37744.36799173363
0.3647294589178356,41395.07214413414
0.3657314629258517,13516.199227283802
0.3667334669338677,24897.192140624007
0.3677354709418837,33557.88388986274
0.3687374749498998,39679.317673063146
0.3697394789579158,31463.383796387126
0.3707414829659318,13409.363478117271
0.3717434869739479,49626.82884948684
0.3727454909819639,28039.990212451063
0.3737474949899799,37144.39493907706
0.374749498997996,28735.85388471682
0.375751503006012,42603.2960169157
0.376753507014028,13596.931062573414
0.3777555110220441,45140.04452354195
0.3787575150300601,40132.92705976681
0.3797595190380761,45287.050578435854
0.3807615230460922,43557.38237341941
0.3817635270541082,43154.08529079404
0.3827655310621242,31171.97802766888
0.3837675350701403,29434.266562941528
0.3847695390781562,36514.73986651567
0.3857715430861723,37943.457183036175
0.3867735470941883,71332.61049778824
0.3877755511022043,30512.579175903145
0.3887775551102204,10900.85559296577
0.3897795591182364,21786.172184543517
0.3907815631262524,38289.93516713842
0.3917835671342685,10596.42063700569
0.3927855711422845,31096.985886627488
0.3937875751503005,30472.24571699956
0.3947895791583166,48692.17549285589
0.3957915831663326,34110.316739056354
0.3967935871743486,23259.17815699973
0.3977955911823647,13004.709619184105
0.3987975951903807,42957.51988001466
0.3997995991983967,47742.08345272031
0.4008016032064128,20153.00320374665
0.4018036072144288,38314.59698980882
0.4028056112224448,13218.654951231963
0.4038076152304609,15035.160229191635
0.4048096192384769,13875.692598255877
0.4058116232464929,31216.88588444522
0.406813627254509,28849.572993481816
0.407815631262525,65110.96022405575
0.408817635270541,3744.513596242402
0.4098196392785571,14317.841644305983
0.4108216432865731,30882.032350857982
0.4118236472945891,21258.35399014746
0.4128256513026052,17850.718744484042
0.4138276553106212,45189.375496618
0.4148296593186372,23619.819635179185
0.4158316633266533,19881.41196339056
0.4168336673346693,46915.69952323945
0.4178356713426853,37819.31207012972
0.4188376753507014,15729.55330009628
0.4198396793587174,40454.51750628874
0.4208416833667334,38764.47377617167
0.4218436873747495,48275.89398840769
0.4228456913827655,37049.84045875724
0.4238476953907815,50568.75243853461
0.4248496993987976,9875.837073961393
0.4258517034068136,25137.9234312724
0.4268537074148296,38991.2485851474
0.4278557114228457,59739.842984688665
0.4288577154308617,19566.14563937735
0.4298597194388777,21605.70203845055
0.4308617234468938,3510.418283070659
0.4318637274549098,50444.4257367255
0.4328657314629258,42718.4195225529
0.4338677354709419,41139.11390914255
0.4348697394789579,17708.331715373184
0.4358717434869739,28858.61039278832
0.4368737474949899,52793.465226018845
0.4378757515030059,8342.881270390584
0.438877755511022,41518.116348026415
0.439879759519038,39185.09338275139
0.440881763527054,11228.061114670902
0.4418837675350701,23515.57795933264
0.4428857715430861,51979.79557459128
0.4438877755511021,40777.92054608164
0.4448897795591182,67367.46844394026
0.4458917835671342,59180.853853248096
0.4468937875751502,15297.973079223782
0.4478957915831663,6940.793210992084
0.4488977955911823,44579.06343533371
0.4498997995991983,32084.150290737554
0.4509018036072144,19574.48755691421
0.4519038076152304,16401.391323693842
0.4529058116232464,23369.09454101773
0.4539078156312625,13559.353463400856
0.4549098196392785,47636.97649029885
0.4559118236472945,33631.104023822554
0.4569138276553106,31354.78709677333
0.4579158316633266,26833.716340941428
0.4589178356713426,23818.678618475325
0.4599198396793587,31915.09874210964
0.4609218436873747,17725.426717159666
0.4619238476953907,50681.3268028926
0.4629258517034068,35872.285243440645
0.4639278557114228,20676.531079160195
0.4649298597194388,48708.823151857134
0.4659318637274549,65608.82672737571
0.4669338677354709,27201.2364579818
0.4679358717434869,14852.208146450716
0.468937875751503,15719.350202148386
0.469939879759519,16167.543885880064
0.470941883767535,41330.81673698132
0.4719438877755511,31686.476650160206
0.4729458917835671,6841.624751558064
0.4739478957915831,36829.05411738031
0.4749498997995992,13870.804552601516
0.4759519038076152,31296.01397817161
0.4769539078156312,38492.69913036126
0.4779559118236473,33383.52530283892
0.4789579158316633,30466.590348171907
0.4799599198396793,29484.11232733526
0.4809619238476953,27082.64158417584
0.4819639278557114,12352.00817741542
0.4829659318637274,22247.59999809838
0.4839679358717434,24359.00701051825
0.4849699398797595,49705.87532549808
0.4859719438877755,18974.91593883784
0.4869739478957915,43272.24589218904
0.4879759519038075,27082.5823967327
0.4889779559118236,44268.3790335951
0.4899799599198396,41920.77705604253
0.4909819639278556,35938.485392142706
0.4919839679358717,19984.185378316757
0.4929859719438877,46552.578469145454
0.4939879759519037,45678.46085420238
0.4949899799599198,11794.251402223335
0.4959919839679358,34116.18063597212
0.4969939879759518,40653.52425836879
0.4979959919839679,59926.15806446889
0.4989979959919839,21965.02597419208
0.5,21956.855896763933
